id,source_account,destination_account,amount_minor,currency_src,currency_dst,timestamp,description
TX-002550,ACC_000449,ACC_000118,1908925,IDR,IDR,2025-09-11T15:03:48.478897+00:00Z,poc-tx
TX-002551,ACC_000216,ACC_000394,49039,SGD,SGD,2025-09-10T06:11:00.478910+00:00Z,poc-tx
TX-002552,ACC_000539,ACC_000681,12722,USD,USD,2025-09-10T13:36:08.478933+00:00Z,poc-tx
TX-002553,ACC_000795,ACC_000211,3392368,IDR,IDR,2025-09-15T23:03:45.478964+00:00Z,poc-tx
TX-002554,ACC_000284,ACC_000370,72171,USD,USD,2025-09-13T23:24:43.478980+00:00Z,poc-tx
TX-002555,ACC_000131,ACC_000757,59523,SGD,SGD,2025-09-15T19:48:28.478991+00:00Z,poc-tx
TX-002556,ACC_000368,ACC_000426,1815325,IDR,IDR,2025-09-11T03:56:37.479009+00:00Z,poc-tx
TX-002557,ACC_000152,ACC_000133,2411463,IDR,USD,2025-09-15T09:28:16.479021+00:00Z,poc-tx
TX-002558,ACC_000974,ACC_000276,3336902,IDR,IDR,2025-09-10T00:34:00.479057+00:00Z,poc-tx
TX-002559,ACC_000529,ACC_000257,14097,SGD,USD,2025-09-11T08:01:03.479081+00:00Z,poc-tx
TX-002560,ACC_000008,ACC_000296,152067,USD,USD,2025-09-16T01:16:38.479088+00:00Z,poc-tx
TX-002561,ACC_000640,ACC_000112,91483,IDR,IDR,2025-09-10T12:45:47.479115+00:00Z,poc-tx
TX-002562,ACC_000474,ACC_000176,2998560,IDR,USD,2025-09-10T09:41:42.479136+00:00Z,poc-tx
TX-002563,ACC_000468,ACC_000357,1513987,IDR,IDR,2025-09-13T17:06:41.479157+00:00Z,poc-tx
TX-002564,ACC_000816,ACC_000784,4488134,IDR,USD,2025-09-10T02:39:07.479189+00:00Z,poc-tx
TX-002565,ACC_000144,ACC_000846,161610,USD,SGD,2025-09-10T07:48:08.479201+00:00Z,poc-tx
TX-002566,ACC_000942,ACC_000064,49102,SGD,SGD,2025-09-11T15:04:21.479237+00:00Z,poc-tx
TX-002567,ACC_000639,ACC_000597,75005,USD,USD,2025-09-14T04:51:37.479263+00:00Z,poc-tx
TX-002568,ACC_000618,ACC_000990,1763730,IDR,IDR,2025-09-16T04:23:50.479288+00:00Z,poc-tx
TX-002569,ACC_000549,ACC_000613,59525,USD,USD,2025-09-10T21:39:17.479312+00:00Z,poc-tx
TX-002570,ACC_000174,ACC_000560,82310,SGD,SGD,2025-09-12T01:17:30.479324+00:00Z,poc-tx
TX-002571,ACC_000927,ACC_000094,98051,SGD,IDR,2025-09-13T17:47:07.479360+00:00Z,poc-tx
TX-002572,ACC_000613,ACC_000843,1054784,IDR,SGD,2025-09-12T08:00:38.479386+00:00Z,poc-tx
TX-002573,ACC_000173,ACC_000213,33931,USD,SGD,2025-09-12T23:31:01.479398+00:00Z,poc-tx
TX-002574,ACC_000421,ACC_000891,137690,SGD,SGD,2025-09-15T13:34:49.479417+00:00Z,poc-tx
TX-002575,ACC_000060,ACC_000996,89252,SGD,IDR,2025-09-10T22:11:51.479426+00:00Z,poc-tx
TX-002576,ACC_000754,ACC_000583,27794,SGD,IDR,2025-09-13T13:07:00.479466+00:00Z,poc-tx
TX-002577,ACC_000808,ACC_000283,29283,USD,USD,2025-09-14T13:51:03.479497+00:00Z,poc-tx
TX-002578,ACC_000424,ACC_000708,56441,SGD,USD,2025-09-15T03:22:41.479517+00:00Z,poc-tx
TX-002579,ACC_000631,ACC_000358,107547,SGD,SGD,2025-09-12T04:48:09.479542+00:00Z,poc-tx
TX-002580,ACC_000709,ACC_000774,1154,SGD,SGD,2025-09-12T07:08:01.479570+00:00Z,poc-tx
TX-002581,ACC_000414,ACC_000392,2489807,IDR,IDR,2025-09-09T13:08:03.479589+00:00Z,poc-tx
TX-002582,ACC_000747,ACC_000638,144284,SGD,SGD,2025-09-15T18:08:24.479618+00:00Z,poc-tx
TX-002583,ACC_000491,ACC_000960,131423,USD,SGD,2025-09-12T10:10:30.479640+00:00Z,poc-tx
TX-002584,ACC_000479,ACC_000993,2273046,IDR,IDR,2025-09-13T07:31:38.479661+00:00Z,poc-tx
TX-002585,ACC_000596,ACC_000099,296709,IDR,IDR,2025-09-14T23:01:56.479685+00:00Z,poc-tx
TX-002586,ACC_000377,ACC_000910,76162,USD,USD,2025-09-14T04:14:37.479703+00:00Z,poc-tx
TX-002587,ACC_000496,ACC_000032,61873,SGD,SGD,2025-09-09T16:12:10.479725+00:00Z,poc-tx
TX-002588,ACC_000736,ACC_000531,2836534,IDR,IDR,2025-09-14T17:01:19.479753+00:00Z,poc-tx
TX-002589,ACC_000925,ACC_000723,3513573,IDR,IDR,2025-09-15T04:55:33.479787+00:00Z,poc-tx
TX-002590,ACC_000949,ACC_000964,110743,USD,USD,2025-09-13T22:16:23.479822+00:00Z,poc-tx
TX-002591,ACC_000211,ACC_000483,19327,USD,USD,2025-09-16T05:52:34.479835+00:00Z,poc-tx
TX-002592,ACC_000802,ACC_000944,400565,IDR,SGD,2025-09-12T05:53:46.479866+00:00Z,poc-tx
TX-002593,ACC_000091,ACC_000222,771608,IDR,USD,2025-09-16T01:13:29.479876+00:00Z,poc-tx
TX-002594,ACC_000095,ACC_000557,3156174,IDR,IDR,2025-09-11T10:26:35.479886+00:00Z,poc-tx
TX-002595,ACC_000252,ACC_000510,26894,SGD,SGD,2025-09-12T21:56:28.479900+00:00Z,poc-tx
TX-002596,ACC_000165,ACC_000049,80053,USD,USD,2025-09-16T01:56:22.479912+00:00Z,poc-tx
TX-002597,ACC_000183,ACC_000105,4587296,IDR,IDR,2025-09-12T21:26:50.479924+00:00Z,poc-tx
TX-002598,ACC_000845,ACC_000080,56970,USD,USD,2025-09-13T05:54:52.479965+00:00Z,poc-tx
TX-002599,ACC_000662,ACC_000467,61328,SGD,SGD,2025-09-10T05:13:54.479998+00:00Z,poc-tx
TX-002600,ACC_000551,ACC_000161,3021013,IDR,IDR,2025-09-14T22:15:35.480022+00:00Z,poc-tx
TX-002601,ACC_000202,ACC_000649,146415,SGD,SGD,2025-09-13T09:00:39.480036+00:00Z,poc-tx
TX-002602,ACC_000857,ACC_000553,108164,SGD,IDR,2025-09-15T04:01:49.480069+00:00Z,poc-tx
TX-002603,ACC_000384,ACC_000147,526983,IDR,USD,2025-09-12T21:46:14.480088+00:00Z,poc-tx
TX-002604,ACC_000476,ACC_000383,3982701,IDR,USD,2025-09-15T12:02:47.480110+00:00Z,poc-tx
TX-002605,ACC_000965,ACC_000483,49178,USD,USD,2025-09-13T15:18:22.480145+00:00Z,poc-tx
TX-002606,ACC_000755,ACC_000405,73267,SGD,IDR,2025-09-10T07:12:53.480175+00:00Z,poc-tx
TX-002607,ACC_000828,ACC_000215,92412,SGD,IDR,2025-09-10T02:37:55.480207+00:00Z,poc-tx
TX-002608,ACC_000362,ACC_000392,30984,USD,SGD,2025-09-12T01:57:12.480225+00:00Z,poc-tx
TX-002609,ACC_000253,ACC_000837,3435705,IDR,SGD,2025-09-12T01:35:04.480240+00:00Z,poc-tx
TX-002610,ACC_000322,ACC_000401,1736932,IDR,IDR,2025-09-14T09:09:38.480256+00:00Z,poc-tx
TX-002611,ACC_000195,ACC_000207,116104,USD,USD,2025-09-14T20:36:59.480269+00:00Z,poc-tx
TX-002612,ACC_000328,ACC_000111,3826387,IDR,IDR,2025-09-15T01:10:48.480286+00:00Z,poc-tx
TX-002613,ACC_000888,ACC_000234,2110300,IDR,USD,2025-09-13T19:08:23.480319+00:00Z,poc-tx
TX-002614,ACC_000106,ACC_000736,2991924,IDR,USD,2025-09-10T04:00:08.480330+00:00Z,poc-tx
TX-002615,ACC_000351,ACC_000036,122398,SGD,SGD,2025-09-14T04:43:34.480347+00:00Z,poc-tx
TX-002616,ACC_000917,ACC_000337,75009,SGD,SGD,2025-09-15T23:42:19.480381+00:00Z,poc-tx
TX-002617,ACC_000882,ACC_000401,1814257,IDR,IDR,2025-09-12T15:54:55.480414+00:00Z,poc-tx
TX-002618,ACC_000162,ACC_000882,4203598,IDR,IDR,2025-09-09T20:47:42.480426+00:00Z,poc-tx
TX-002619,ACC_000751,ACC_000394,173603,USD,USD,2025-09-16T01:37:42.480457+00:00Z,poc-tx
TX-002620,ACC_000016,ACC_000518,115666,SGD,SGD,2025-09-15T17:10:27.480464+00:00Z,poc-tx
TX-002621,ACC_000199,ACC_000756,87892,SGD,SGD,2025-09-15T13:44:50.480477+00:00Z,poc-tx
TX-002622,ACC_000097,ACC_000864,17025,SGD,SGD,2025-09-10T01:02:09.480487+00:00Z,poc-tx
TX-002623,ACC_000903,ACC_000711,96307,SGD,SGD,2025-09-10T22:41:51.480522+00:00Z,poc-tx
TX-002624,ACC_000621,ACC_000558,55153,SGD,USD,2025-09-10T10:49:53.480548+00:00Z,poc-tx
TX-002625,ACC_000144,ACC_000504,152227,USD,USD,2025-09-10T04:26:28.480559+00:00Z,poc-tx
TX-002626,ACC_000394,ACC_000364,134438,USD,IDR,2025-09-09T21:23:11.480579+00:00Z,poc-tx
TX-002627,ACC_000365,ACC_000537,152231,USD,SGD,2025-09-12T16:23:01.480598+00:00Z,poc-tx
TX-002628,ACC_000817,ACC_000341,137083,SGD,USD,2025-09-15T09:21:37.480630+00:00Z,poc-tx
TX-002629,ACC_000442,ACC_000813,8960,USD,USD,2025-09-13T15:47:29.480650+00:00Z,poc-tx
TX-002630,ACC_000213,ACC_000355,117499,USD,USD,2025-09-12T14:37:34.480664+00:00Z,poc-tx
TX-002631,ACC_000466,ACC_000944,69283,USD,USD,2025-09-14T22:20:10.480685+00:00Z,poc-tx
TX-002632,ACC_000891,ACC_000910,144045,USD,IDR,2025-09-12T07:11:28.480719+00:00Z,poc-tx
TX-002633,ACC_000844,ACC_000208,128492,USD,USD,2025-09-10T06:36:45.480752+00:00Z,poc-tx
TX-002634,ACC_000318,ACC_000535,107118,SGD,SGD,2025-09-14T18:33:00.480768+00:00Z,poc-tx
TX-002635,ACC_000689,ACC_000267,3496277,IDR,USD,2025-09-14T22:40:58.480797+00:00Z,poc-tx
TX-002636,ACC_000017,ACC_000676,166474,USD,USD,2025-09-16T01:29:33.480804+00:00Z,poc-tx
TX-002637,ACC_000090,ACC_000766,2123582,IDR,IDR,2025-09-13T20:15:15.480814+00:00Z,poc-tx
TX-002638,ACC_000595,ACC_000102,6280,SGD,SGD,2025-09-10T19:12:15.480839+00:00Z,poc-tx
TX-002639,ACC_000357,ACC_000718,192331,USD,USD,2025-09-13T03:56:22.480857+00:00Z,poc-tx
TX-002640,ACC_000295,ACC_000636,905338,IDR,IDR,2025-09-09T12:56:08.480873+00:00Z,poc-tx
TX-002641,ACC_000822,ACC_000201,99853,SGD,SGD,2025-09-10T11:21:45.480905+00:00Z,poc-tx
TX-002642,ACC_000846,ACC_000317,38286,USD,USD,2025-09-09T20:51:51.480937+00:00Z,poc-tx
TX-002643,ACC_000620,ACC_000251,104671,SGD,SGD,2025-09-12T18:24:36.480963+00:00Z,poc-tx
TX-002644,ACC_000588,ACC_000782,83922,USD,IDR,2025-09-12T21:57:08.480988+00:00Z,poc-tx
TX-002645,ACC_000278,ACC_000038,40401,USD,USD,2025-09-10T22:35:57.481003+00:00Z,poc-tx
TX-002646,ACC_000142,ACC_000080,2189551,IDR,USD,2025-09-15T02:38:26.481015+00:00Z,poc-tx
TX-002647,ACC_000756,ACC_000381,146991,USD,USD,2025-09-14T13:33:41.481045+00:00Z,poc-tx
TX-002648,ACC_000186,ACC_000278,36914,SGD,SGD,2025-09-14T13:43:15.481058+00:00Z,poc-tx
TX-002649,ACC_000376,ACC_000832,2233298,IDR,IDR,2025-09-11T11:12:26.481076+00:00Z,poc-tx
TX-002650,ACC_000616,ACC_000621,4442240,IDR,IDR,2025-09-12T01:51:38.481102+00:00Z,poc-tx
TX-002651,ACC_000687,ACC_000299,32539,SGD,USD,2025-09-10T07:00:20.481141+00:00Z,poc-tx
TX-002652,ACC_000111,ACC_000378,10475,SGD,SGD,2025-09-13T18:31:41.481156+00:00Z,poc-tx
TX-002653,ACC_000032,ACC_000040,4630348,IDR,IDR,2025-09-12T11:56:59.481164+00:00Z,poc-tx
TX-002654,ACC_000566,ACC_000645,3016094,IDR,IDR,2025-09-15T04:07:55.481189+00:00Z,poc-tx
TX-002655,ACC_000111,ACC_000877,118476,SGD,IDR,2025-09-12T21:42:59.481200+00:00Z,poc-tx
TX-002656,ACC_000775,ACC_000812,191752,USD,USD,2025-09-13T11:45:41.481231+00:00Z,poc-tx
TX-002657,ACC_000590,ACC_000679,140875,SGD,SGD,2025-09-11T20:06:53.481255+00:00Z,poc-tx
TX-002658,ACC_000127,ACC_000198,123702,SGD,IDR,2025-09-11T23:07:44.481267+00:00Z,poc-tx
TX-002659,ACC_000202,ACC_000577,29359,SGD,SGD,2025-09-10T08:43:07.481280+00:00Z,poc-tx
TX-002660,ACC_000472,ACC_000345,135296,USD,USD,2025-09-15T01:38:14.481301+00:00Z,poc-tx
TX-002661,ACC_000854,ACC_000843,126011,SGD,USD,2025-09-14T10:41:33.481334+00:00Z,poc-tx
TX-002662,ACC_000622,ACC_000302,3580178,IDR,IDR,2025-09-16T11:25:47.481360+00:00Z,poc-tx
TX-002663,ACC_000304,ACC_000767,28877,USD,USD,2025-09-14T20:53:52.481376+00:00Z,poc-tx
TX-002664,ACC_000983,ACC_000886,16927,SGD,SGD,2025-09-10T13:00:29.481413+00:00Z,poc-tx
TX-002665,ACC_000362,ACC_000031,111338,USD,USD,2025-09-10T23:36:45.481431+00:00Z,poc-tx
TX-002666,ACC_000203,ACC_000250,66721,SGD,SGD,2025-09-12T07:04:24.481444+00:00Z,poc-tx
TX-002667,ACC_000312,ACC_000632,3518202,IDR,IDR,2025-09-11T12:28:34.481461+00:00Z,poc-tx
TX-002668,ACC_000185,ACC_000978,2230582,IDR,IDR,2025-09-11T01:30:54.481482+00:00Z,poc-tx
TX-002669,ACC_000683,ACC_000476,196328,USD,USD,2025-09-14T11:56:25.481510+00:00Z,poc-tx
TX-002670,ACC_000074,ACC_000654,90621,USD,SGD,2025-09-14T01:32:02.481520+00:00Z,poc-tx
TX-002671,ACC_000210,ACC_000724,1929879,IDR,IDR,2025-09-11T07:04:04.481534+00:00Z,poc-tx
TX-002672,ACC_000701,ACC_000540,34036,USD,USD,2025-09-15T21:01:20.481562+00:00Z,poc-tx
TX-002673,ACC_000063,ACC_000296,4028346,IDR,IDR,2025-09-12T01:21:23.481571+00:00Z,poc-tx
TX-002674,ACC_000366,ACC_000843,49256,SGD,USD,2025-09-10T20:19:41.481590+00:00Z,poc-tx
TX-002675,ACC_000970,ACC_000696,3621526,IDR,IDR,2025-09-11T04:48:32.481626+00:00Z,poc-tx
TX-002676,ACC_000238,ACC_000225,4672516,IDR,IDR,2025-09-12T10:06:15.481640+00:00Z,poc-tx
TX-002677,ACC_000055,ACC_000192,859930,IDR,IDR,2025-09-10T15:47:17.481649+00:00Z,poc-tx
TX-002678,ACC_000138,ACC_000090,78363,SGD,SGD,2025-09-10T04:46:07.481660+00:00Z,poc-tx
TX-002679,ACC_000134,ACC_000226,2240842,IDR,IDR,2025-09-14T16:37:11.481671+00:00Z,poc-tx
TX-002680,ACC_000263,ACC_000136,1023107,IDR,IDR,2025-09-12T23:29:59.481686+00:00Z,poc-tx
TX-002681,ACC_000264,ACC_000757,4539986,IDR,USD,2025-09-15T01:42:48.481702+00:00Z,poc-tx
TX-002682,ACC_000179,ACC_000149,6244,USD,IDR,2025-09-12T10:20:30.481715+00:00Z,poc-tx
TX-002683,ACC_000220,ACC_000686,68668,IDR,IDR,2025-09-10T20:11:08.481728+00:00Z,poc-tx
TX-002684,ACC_000999,ACC_000157,779119,IDR,IDR,2025-09-09T21:38:25.481765+00:00Z,poc-tx
TX-002685,ACC_000656,ACC_000281,1325850,IDR,IDR,2025-09-15T19:19:41.481792+00:00Z,poc-tx
TX-002686,ACC_000932,ACC_000348,99364,SGD,SGD,2025-09-11T02:24:07.481827+00:00Z,poc-tx
TX-002687,ACC_000892,ACC_000289,2717337,IDR,IDR,2025-09-15T20:36:03.481861+00:00Z,poc-tx
TX-002688,ACC_000367,ACC_000346,4573885,IDR,IDR,2025-09-16T09:22:50.481879+00:00Z,poc-tx
TX-002689,ACC_000047,ACC_000367,939900,IDR,IDR,2025-09-12T13:01:15.481888+00:00Z,poc-tx
TX-002690,ACC_000784,ACC_000158,46021,SGD,IDR,2025-09-13T17:56:33.481919+00:00Z,poc-tx
TX-002691,ACC_000054,ACC_000974,2869595,IDR,IDR,2025-09-14T13:45:47.481927+00:00Z,poc-tx
TX-002692,ACC_000815,ACC_000204,4860578,IDR,IDR,2025-09-14T19:59:47.481968+00:00Z,poc-tx
TX-002693,ACC_000912,ACC_000090,181425,USD,USD,2025-09-14T12:04:58.482010+00:00Z,poc-tx
TX-002694,ACC_000531,ACC_000892,36588,SGD,USD,2025-09-15T22:41:15.482035+00:00Z,poc-tx
TX-002695,ACC_000087,ACC_000518,584109,IDR,IDR,2025-09-11T23:37:10.482045+00:00Z,poc-tx
TX-002696,ACC_000176,ACC_000406,70284,USD,USD,2025-09-11T20:16:30.482057+00:00Z,poc-tx
TX-002697,ACC_000056,ACC_000601,91601,USD,USD,2025-09-11T04:22:27.482066+00:00Z,poc-tx
TX-002698,ACC_000130,ACC_000667,366508,IDR,IDR,2025-09-09T19:27:47.482077+00:00Z,poc-tx
TX-002699,ACC_000994,ACC_000310,4210338,IDR,IDR,2025-09-12T19:25:19.482114+00:00Z,poc-tx
TX-002700,ACC_000056,ACC_000187,97668,USD,IDR,2025-09-14T03:30:57.482123+00:00Z,poc-tx
TX-002701,ACC_000010,ACC_000701,167009,USD,IDR,2025-09-13T18:09:37.482131+00:00Z,poc-tx
TX-002702,ACC_000526,ACC_000681,128805,SGD,SGD,2025-09-12T01:25:02.482154+00:00Z,poc-tx
TX-002703,ACC_000906,ACC_000377,130183,USD,USD,2025-09-15T13:41:18.482189+00:00Z,poc-tx
TX-002704,ACC_000356,ACC_000976,96333,SGD,IDR,2025-09-13T16:13:51.482207+00:00Z,poc-tx
TX-002705,ACC_000467,ACC_000972,33469,SGD,SGD,2025-09-10T00:51:35.482228+00:00Z,poc-tx
TX-002706,ACC_000347,ACC_000462,131108,USD,USD,2025-09-11T11:39:10.482246+00:00Z,poc-tx
TX-002707,ACC_000004,ACC_000788,28381,SGD,SGD,2025-09-11T23:09:44.482253+00:00Z,poc-tx
TX-002708,ACC_000881,ACC_000799,1009608,IDR,IDR,2025-09-09T16:29:57.482286+00:00Z,poc-tx
TX-002709,ACC_000643,ACC_000607,117581,SGD,SGD,2025-09-11T05:12:57.482313+00:00Z,poc-tx
TX-002710,ACC_000655,ACC_000880,44202,USD,USD,2025-09-15T07:21:54.482339+00:00Z,poc-tx
TX-002711,ACC_000901,ACC_000469,4403647,IDR,USD,2025-09-15T08:02:49.482374+00:00Z,poc-tx
TX-002712,ACC_000017,ACC_000329,27151,USD,USD,2025-09-15T06:41:33.482381+00:00Z,poc-tx
TX-002713,ACC_000445,ACC_000984,189898,USD,IDR,2025-09-11T14:03:30.482402+00:00Z,poc-tx
TX-002714,ACC_000366,ACC_000136,119006,SGD,USD,2025-09-09T13:42:06.482421+00:00Z,poc-tx
TX-002715,ACC_000541,ACC_000742,3687242,IDR,IDR,2025-09-10T18:34:29.482444+00:00Z,poc-tx
TX-002716,ACC_000086,ACC_000199,17056,USD,SGD,2025-09-15T05:06:47.482454+00:00Z,poc-tx
TX-002717,ACC_000164,ACC_000615,118013,SGD,SGD,2025-09-11T23:20:12.482466+00:00Z,poc-tx
TX-002718,ACC_000778,ACC_000555,4981099,IDR,USD,2025-09-14T08:09:59.482497+00:00Z,poc-tx
TX-002719,ACC_000333,ACC_000869,2114452,IDR,IDR,2025-09-15T16:03:31.482515+00:00Z,poc-tx
TX-002720,ACC_000865,ACC_000212,14463,SGD,SGD,2025-09-10T05:45:09.482548+00:00Z,poc-tx
TX-002721,ACC_000277,ACC_000527,119838,SGD,SGD,2025-09-11T22:15:04.482563+00:00Z,poc-tx
TX-002722,ACC_000512,ACC_000860,11139,SGD,SGD,2025-09-16T04:04:39.482586+00:00Z,poc-tx
TX-002723,ACC_000892,ACC_000596,4758827,IDR,USD,2025-09-14T13:46:49.482620+00:00Z,poc-tx
TX-002724,ACC_000011,ACC_000970,4968763,IDR,SGD,2025-09-12T02:48:07.482628+00:00Z,poc-tx
TX-002725,ACC_000871,ACC_000494,57964,SGD,SGD,2025-09-12T00:53:42.482661+00:00Z,poc-tx
TX-002726,ACC_000441,ACC_000957,2835811,IDR,SGD,2025-09-15T12:27:28.482682+00:00Z,poc-tx
TX-002727,ACC_000924,ACC_000416,71761,USD,IDR,2025-09-14T16:57:28.482718+00:00Z,poc-tx
TX-002728,ACC_000808,ACC_000028,3468,USD,USD,2025-09-16T09:37:00.482749+00:00Z,poc-tx
TX-002729,ACC_000242,ACC_000821,2364817,IDR,SGD,2025-09-12T13:31:36.482764+00:00Z,poc-tx
TX-002730,ACC_000972,ACC_000550,2734360,IDR,IDR,2025-09-10T17:41:18.482801+00:00Z,poc-tx
TX-002731,ACC_000236,ACC_000226,2996983,IDR,IDR,2025-09-11T01:42:41.482815+00:00Z,poc-tx
TX-002732,ACC_000798,ACC_000702,10660,SGD,USD,2025-09-12T07:54:04.482848+00:00Z,poc-tx
TX-002733,ACC_000909,ACC_000534,2059180,IDR,USD,2025-09-10T19:15:12.482891+00:00Z,poc-tx
TX-002734,ACC_000292,ACC_000658,76953,SGD,SGD,2025-09-10T05:06:20.482907+00:00Z,poc-tx
TX-002735,ACC_000348,ACC_000554,3291921,IDR,USD,2025-09-12T02:27:47.482925+00:00Z,poc-tx
TX-002736,ACC_000488,ACC_000303,33445,SGD,USD,2025-09-10T20:35:50.482947+00:00Z,poc-tx
TX-002737,ACC_000715,ACC_000890,4577248,IDR,IDR,2025-09-13T11:30:47.482976+00:00Z,poc-tx
TX-002738,ACC_000773,ACC_000106,89071,SGD,USD,2025-09-15T05:08:28.483007+00:00Z,poc-tx
TX-002739,ACC_000082,ACC_000587,37368,USD,SGD,2025-09-15T04:01:20.483018+00:00Z,poc-tx
TX-002740,ACC_000099,ACC_000883,54688,SGD,IDR,2025-09-11T08:04:30.483028+00:00Z,poc-tx
TX-002741,ACC_000289,ACC_000513,149799,USD,USD,2025-09-16T03:03:37.483044+00:00Z,poc-tx
TX-002742,ACC_000387,ACC_000509,69887,SGD,SGD,2025-09-14T12:01:42.483063+00:00Z,poc-tx
TX-002743,ACC_000205,ACC_000576,102521,USD,USD,2025-09-15T13:13:16.483076+00:00Z,poc-tx
TX-002744,ACC_000526,ACC_000178,102760,SGD,SGD,2025-09-12T02:44:56.483099+00:00Z,poc-tx
TX-002745,ACC_000689,ACC_000296,146096,IDR,IDR,2025-09-15T15:11:32.483127+00:00Z,poc-tx
TX-002746,ACC_000760,ACC_000030,136148,SGD,USD,2025-09-16T08:49:47.483157+00:00Z,poc-tx
TX-002747,ACC_000103,ACC_000184,119792,SGD,SGD,2025-09-14T21:34:09.483167+00:00Z,poc-tx
TX-002748,ACC_000918,ACC_000264,1484891,IDR,IDR,2025-09-14T00:01:41.483202+00:00Z,poc-tx
TX-002749,ACC_000205,ACC_000061,89226,USD,USD,2025-09-09T14:15:18.483215+00:00Z,poc-tx
TX-002750,ACC_000814,ACC_000595,86424,SGD,SGD,2025-09-14T16:04:59.483247+00:00Z,poc-tx
TX-002751,ACC_000814,ACC_000502,136645,SGD,USD,2025-09-13T18:38:47.483279+00:00Z,poc-tx
TX-002752,ACC_000819,ACC_000622,10933,SGD,SGD,2025-09-14T16:44:33.483311+00:00Z,poc-tx
TX-002753,ACC_000540,ACC_000214,61593,SGD,USD,2025-09-10T02:01:25.483335+00:00Z,poc-tx
TX-002754,ACC_000268,ACC_000836,8623,SGD,SGD,2025-09-12T16:05:19.483350+00:00Z,poc-tx
TX-002755,ACC_000094,ACC_000335,114265,USD,USD,2025-09-12T02:15:13.483360+00:00Z,poc-tx
TX-002756,ACC_000128,ACC_000838,56225,IDR,IDR,2025-09-12T19:36:48.483371+00:00Z,poc-tx
TX-002757,ACC_000848,ACC_000584,8623,USD,USD,2025-09-15T17:16:05.483403+00:00Z,poc-tx
TX-002758,ACC_000195,ACC_000888,41008,USD,IDR,2025-09-12T18:37:23.483417+00:00Z,poc-tx
TX-002759,ACC_000154,ACC_000174,2896273,IDR,IDR,2025-09-15T09:19:08.483428+00:00Z,poc-tx
TX-002760,ACC_000567,ACC_000678,33767,SGD,IDR,2025-09-12T01:10:13.483464+00:00Z,poc-tx
TX-002761,ACC_000950,ACC_000891,124987,IDR,SGD,2025-09-09T13:33:55.483500+00:00Z,poc-tx
TX-002762,ACC_000293,ACC_000720,61468,SGD,SGD,2025-09-12T23:16:49.483516+00:00Z,poc-tx
TX-002763,ACC_000814,ACC_000900,54166,SGD,IDR,2025-09-16T10:52:03.483549+00:00Z,poc-tx
TX-002764,ACC_000220,ACC_000924,4263757,IDR,IDR,2025-09-13T03:23:06.483562+00:00Z,poc-tx
TX-002765,ACC_000326,ACC_000252,1741230,IDR,IDR,2025-09-12T19:27:30.483579+00:00Z,poc-tx
TX-002766,ACC_000252,ACC_000308,72015,SGD,SGD,2025-09-11T10:50:29.483594+00:00Z,poc-tx
TX-002767,ACC_000302,ACC_000652,2399766,IDR,IDR,2025-09-14T03:25:51.483610+00:00Z,poc-tx
TX-002768,ACC_000158,ACC_000834,89690,SGD,SGD,2025-09-11T22:24:47.483622+00:00Z,poc-tx
TX-002769,ACC_000057,ACC_000285,9143,SGD,USD,2025-09-11T09:29:57.483631+00:00Z,poc-tx
TX-002770,ACC_000121,ACC_000814,645450,IDR,IDR,2025-09-11T00:23:23.483642+00:00Z,poc-tx
TX-002771,ACC_000737,ACC_000010,32060,SGD,SGD,2025-09-09T13:41:17.483671+00:00Z,poc-tx
TX-002772,ACC_000432,ACC_000782,4734270,IDR,IDR,2025-09-09T18:13:36.483691+00:00Z,poc-tx
TX-002773,ACC_000289,ACC_000205,92478,USD,USD,2025-09-14T22:33:28.483707+00:00Z,poc-tx
TX-002774,ACC_000257,ACC_000110,2283808,IDR,IDR,2025-09-16T00:07:30.483721+00:00Z,poc-tx
TX-002775,ACC_000629,ACC_000855,96910,USD,IDR,2025-09-09T22:26:06.483748+00:00Z,poc-tx
TX-002776,ACC_000102,ACC_000957,194472,USD,USD,2025-09-11T11:02:03.483758+00:00Z,poc-tx
TX-002777,ACC_000295,ACC_000149,3628958,IDR,IDR,2025-09-10T15:24:10.483774+00:00Z,poc-tx
TX-002778,ACC_000259,ACC_000232,3424242,IDR,SGD,2025-09-10T22:48:07.483789+00:00Z,poc-tx
TX-002779,ACC_000827,ACC_000831,2571428,IDR,IDR,2025-09-12T19:38:51.483821+00:00Z,poc-tx
TX-002780,ACC_000972,ACC_000136,268742,IDR,IDR,2025-09-09T18:00:43.483858+00:00Z,poc-tx
TX-002781,ACC_000091,ACC_000444,2541011,IDR,IDR,2025-09-10T16:09:52.483868+00:00Z,poc-tx
TX-002782,ACC_000573,ACC_000456,114291,USD,USD,2025-09-10T17:56:57.483892+00:00Z,poc-tx
TX-002783,ACC_000267,ACC_000682,195778,USD,USD,2025-09-12T09:32:46.483907+00:00Z,poc-tx
TX-002784,ACC_000856,ACC_000222,29615,USD,SGD,2025-09-10T20:45:05.483940+00:00Z,poc-tx
TX-002785,ACC_000629,ACC_000492,148958,USD,USD,2025-09-09T14:53:27.483977+00:00Z,poc-tx
TX-002786,ACC_000631,ACC_000611,12691,SGD,IDR,2025-09-13T01:39:18.484011+00:00Z,poc-tx
